HOSP_ID,ADM_DISC,RATE,INTERVAL_LOWER_LIMIT,INTERVAL_HIGHER_LIMIT,START_QUARTER,START_DATE,END_QUARTER,END_DATE
110111,73,11.68,0,23.9,3Q2013,07/01/2013,2Q2015,06/30/2015
110113,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
110115,3,13.41,0.32,26.5,3Q2013,07/01/2013,2Q2015,06/30/2015
110121,22,16.84,4.78,28.89,3Q2013,07/01/2013,2Q2015,06/30/2015
110122,1139,6.29,0,13.18,3Q2013,07/01/2013,2Q2015,06/30/2015
110124,41,13.22,0.22,26.22,3Q2013,07/01/2013,2Q2015,06/30/2015
110125,287,11.77,1.65,21.88,3Q2013,07/01/2013,2Q2015,06/30/2015
110128,162,19.96,10.25,29.66,3Q2013,07/01/2013,2Q2015,06/30/2015
110129,1417,11.09,5.61,16.57,3Q2013,07/01/2013,2Q2015,06/30/2015
110130,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
110132,65,11.95,0,24.31,3Q2013,07/01/2013,2Q2015,06/30/2015
110135,29,13.39,0.31,26.48,3Q2013,07/01/2013,2Q2015,06/30/2015
110142,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
110143,1003,11.35,5.4,17.3,3Q2013,07/01/2013,2Q2015,06/30/2015
110150,53,14.54,2.26,26.82,3Q2013,07/01/2013,2Q2015,06/30/2015
110153,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
110161,1384,7.66,2.23,13.09,3Q2013,07/01/2013,2Q2015,06/30/2015
110164,811,12.19,5.59,18.8,3Q2013,07/01/2013,2Q2015,06/30/2015
110165,340,24.88,15.37,34.39,3Q2013,07/01/2013,2Q2015,06/30/2015
110168,961,8.79,2.64,14.93,3Q2013,07/01/2013,2Q2015,06/30/2015
110177,1260,8.44,3.66,13.21,3Q2013,07/01/2013,2Q2015,06/30/2015
110184,214,12.47,2.83,22.11,3Q2013,07/01/2013,2Q2015,06/30/2015
110187,176,11.01,0,22.87,3Q2013,07/01/2013,2Q2015,06/30/2015
110189,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
110190,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
110191,759,17.54,9.33,25.75,3Q2013,07/01/2013,2Q2015,06/30/2015
110192,582,11.68,2.9,20.47,3Q2013,07/01/2013,2Q2015,06/30/2015
110194,1,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
110198,4,13.56,0.39,26.72,3Q2013,07/01/2013,2Q2015,06/30/2015
110200,1436,4.53,0,11.4,3Q2013,07/01/2013,2Q2015,06/30/2015
110201,552,11.73,2.27,21.18,3Q2013,07/01/2013,2Q2015,06/30/2015
110205,45,15.58,2.84,28.33,3Q2013,07/01/2013,2Q2015,06/30/2015
110209,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
110215,1125,13.11,6,20.21,3Q2013,07/01/2013,2Q2015,06/30/2015
110225,232,15.67,5.55,25.79,3Q2013,07/01/2013,2Q2015,06/30/2015
110226,30,14.32,2.14,26.51,3Q2013,07/01/2013,2Q2015,06/30/2015
110229,485,21.83,12.95,30.71,3Q2013,07/01/2013,2Q2015,06/30/2015
110230,447,12.69,3.48,21.9,3Q2013,07/01/2013,2Q2015,06/30/2015
110233,80,7.78,0,17.75,3Q2013,07/01/2013,2Q2015,06/30/2015
110234,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
120001,1626,9.65,4.56,14.75,3Q2013,07/01/2013,2Q2015,06/30/2015
120002,133,18.25,7.22,29.27,3Q2013,07/01/2013,2Q2015,06/30/2015
120004,2,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
120005,64,11.03,0,22.9,3Q2013,07/01/2013,2Q2015,06/30/2015
120006,296,19.13,8.5,29.76,3Q2013,07/01/2013,2Q2015,06/30/2015
120007,442,12.08,2.52,21.64,3Q2013,07/01/2013,2Q2015,06/30/2015
120011,172,7.11,0,16.64,3Q2013,07/01/2013,2Q2015,06/30/2015
120014,155,15.29,3.71,26.86,3Q2013,07/01/2013,2Q2015,06/30/2015
120019,28,11.86,0,24.17,3Q2013,07/01/2013,2Q2015,06/30/2015
120022,626,10.41,1.55,19.26,3Q2013,07/01/2013,2Q2015,06/30/2015
120026,290,9.15,0.21,18.09,3Q2013,07/01/2013,2Q2015,06/30/2015
120028,71,14.03,1.96,26.1,3Q2013,07/01/2013,2Q2015,06/30/2015
130002,1056,12.28,6.66,17.91,3Q2013,07/01/2013,2Q2015,06/30/2015
130003,910,6.4,0,13.27,3Q2013,07/01/2013,2Q2015,06/30/2015
130006,2730,6.22,1.77,10.68,3Q2013,07/01/2013,2Q2015,06/30/2015
130007,2171,15.48,10.18,20.77,3Q2013,07/01/2013,2Q2015,06/30/2015
130013,307,10.21,0,20.5,3Q2013,07/01/2013,2Q2015,06/30/2015
130014,510,16.89,8.25,25.54,3Q2013,07/01/2013,2Q2015,06/30/2015
130018,824,13.33,6.9,19.77,3Q2013,07/01/2013,2Q2015,06/30/2015
130025,229,9.69,0,20.82,3Q2013,07/01/2013,2Q2015,06/30/2015
130028,647,20.38,12.23,28.54,3Q2013,07/01/2013,2Q2015,06/30/2015
130049,920,13.74,6.46,21.03,3Q2013,07/01/2013,2Q2015,06/30/2015
130063,126,11.94,0,24.3,3Q2013,07/01/2013,2Q2015,06/30/2015
130065,782,7.48,0,17.25,3Q2013,07/01/2013,2Q2015,06/30/2015
130066,644,6.72,0,15.99,3Q2013,07/01/2013,2Q2015,06/30/2015
130067,6,13.6,0.42,26.78,3Q2013,07/01/2013,2Q2015,06/30/2015
140001,165,8.84,0,19.47,3Q2013,07/01/2013,2Q2015,06/30/2015
140002,433,13.57,4.74,22.4,3Q2013,07/01/2013,2Q2015,06/30/2015
140007,1508,29.7,24.59,34.82,3Q2013,07/01/2013,2Q2015,06/30/2015
140008,453,17.12,7.02,27.23,3Q2013,07/01/2013,2Q2015,06/30/2015
140010,5227,8.46,5.12,11.79,3Q2013,07/01/2013,2Q2015,06/30/2015
140011,797,9.48,1.58,17.38,3Q2013,07/01/2013,2Q2015,06/30/2015
140012,226,10.36,0.89,19.82,3Q2013,07/01/2013,2Q2015,06/30/2015
140013,799,8.22,0,16.66,3Q2013,07/01/2013,2Q2015,06/30/2015
140015,657,11.52,4.21,18.84,3Q2013,07/01/2013,2Q2015,06/30/2015
140018,126,8.95,0,19.65,3Q2013,07/01/2013,2Q2015,06/30/2015
140019,2,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
140029,958,9.52,2.38,16.66,3Q2013,07/01/2013,2Q2015,06/30/2015
140030,1076,7.59,1.54,13.64,3Q2013,07/01/2013,2Q2015,06/30/2015
140032,955,8.87,1.24,16.5,3Q2013,07/01/2013,2Q2015,06/30/2015
140033,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
140034,144,13.72,5.05,22.39,3Q2013,07/01/2013,2Q2015,06/30/2015
140040,228,16.63,6.12,27.14,3Q2013,07/01/2013,2Q2015,06/30/2015
140043,381,15.12,6.15,24.09,3Q2013,07/01/2013,2Q2015,06/30/2015
140046,640,13,5.91,20.09,3Q2013,07/01/2013,2Q2015,06/30/2015
140048,197,17.52,8.42,26.61,3Q2013,07/01/2013,2Q2015,06/30/2015
140049,198,16.91,7.5,26.33,3Q2013,07/01/2013,2Q2015,06/30/2015
140052,155,8.57,0,19.03,3Q2013,07/01/2013,2Q2015,06/30/2015
140053,2000,14.51,11.34,17.67,3Q2013,07/01/2013,2Q2015,06/30/2015
140054,81,13.05,1.41,24.69,3Q2013,07/01/2013,2Q2015,06/30/2015
140058,340,14.04,3.72,24.35,3Q2013,07/01/2013,2Q2015,06/30/2015
140059,58,12.37,0,24.94,3Q2013,07/01/2013,2Q2015,06/30/2015
140062,1318,12.1,6.18,18.01,3Q2013,07/01/2013,2Q2015,06/30/2015
140063,388,8.71,1.83,15.59,3Q2013,07/01/2013,2Q2015,06/30/2015
140064,244,13.28,4.09,22.46,3Q2013,07/01/2013,2Q2015,06/30/2015
140065,714,10.7,4.51,16.89,3Q2013,07/01/2013,2Q2015,06/30/2015
140067,2392,19.18,14.98,23.37,3Q2013,07/01/2013,2Q2015,06/30/2015
140068,4,12.85,0.04,25.67,3Q2013,07/01/2013,2Q2015,06/30/2015
140077,31,15.86,3.03,28.69,3Q2013,07/01/2013,2Q2015,06/30/2015
140080,408,13.33,4.51,22.14,3Q2013,07/01/2013,2Q2015,06/30/2015
140082,540,17.07,8.34,25.8,3Q2013,07/01/2013,2Q2015,06/30/2015
140083,41,12.34,1.14,23.55,3Q2013,07/01/2013,2Q2015,06/30/2015
140084,371,10.74,2.36,19.12,3Q2013,07/01/2013,2Q2015,06/30/2015
140088,1927,15.98,12.33,19.63,3Q2013,07/01/2013,2Q2015,06/30/2015
140089,137,14.81,4.34,25.29,3Q2013,07/01/2013,2Q2015,06/30/2015
140091,1388,14.35,9.12,19.57,3Q2013,07/01/2013,2Q2015,06/30/2015
140093,86,9.71,0,20.85,3Q2013,07/01/2013,2Q2015,06/30/2015
140095,70,21.43,9.52,33.33,3Q2013,07/01/2013,2Q2015,06/30/2015
140100,155,11.34,2.11,20.57,3Q2013,07/01/2013,2Q2015,06/30/2015
140101,4,13.53,0.38,26.69,3Q2013,07/01/2013,2Q2015,06/30/2015
140103,1,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
140110,100,11.47,1.72,21.22,3Q2013,07/01/2013,2Q2015,06/30/2015
140113,365,9.64,0.47,18.81,3Q2013,07/01/2013,2Q2015,06/30/2015
140114,614,19.61,12.48,26.74,3Q2013,07/01/2013,2Q2015,06/30/2015
140115,58,10.85,0.36,21.34,3Q2013,07/01/2013,2Q2015,06/30/2015
140116,594,10.79,2.4,19.18,3Q2013,07/01/2013,2Q2015,06/30/2015
140117,840,8.95,2.74,15.17,3Q2013,07/01/2013,2Q2015,06/30/2015
140118,345,16.8,7.81,25.79,3Q2013,07/01/2013,2Q2015,06/30/2015
140119,4575,6.67,3.22,10.13,3Q2013,07/01/2013,2Q2015,06/30/2015
140120,268,15.06,4.38,25.74,3Q2013,07/01/2013,2Q2015,06/30/2015
140122,1215,8.6,2.85,14.35,3Q2013,07/01/2013,2Q2015,06/30/2015
140124,276,13.81,5.71,21.9,3Q2013,07/01/2013,2Q2015,06/30/2015
140125,226,11.57,0.62,22.51,3Q2013,07/01/2013,2Q2015,06/30/2015
140127,999,12.3,4.57,20.03,3Q2013,07/01/2013,2Q2015,06/30/2015
140130,947,8.8,1.18,16.42,3Q2013,07/01/2013,2Q2015,06/30/2015
140133,150,20.15,9.85,30.45,3Q2013,07/01/2013,2Q2015,06/30/2015
140135,1310,8.56,2.87,14.25,3Q2013,07/01/2013,2Q2015,06/30/2015
140137,2,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
140143,369,8.68,0,19.21,3Q2013,07/01/2013,2Q2015,06/30/2015
140145,35,15.2,2.62,27.78,3Q2013,07/01/2013,2Q2015,06/30/2015
140147,74,10.87,0,22.66,3Q2013,07/01/2013,2Q2015,06/30/2015
140148,3309,9.31,5.85,12.76,3Q2013,07/01/2013,2Q2015,06/30/2015
140150,844,13.09,6.99,19.2,3Q2013,07/01/2013,2Q2015,06/30/2015
140155,343,18.45,9.82,27.07,3Q2013,07/01/2013,2Q2015,06/30/2015
140158,400,11.25,3.21,19.3,3Q2013,07/01/2013,2Q2015,06/30/2015
140160,289,8.63,0,18.08,3Q2013,07/01/2013,2Q2015,06/30/2015
140161,122,12.04,0,24.45,3Q2013,07/01/2013,2Q2015,06/30/2015
140162,574,9.59,1.09,18.1,3Q2013,07/01/2013,2Q2015,06/30/2015
140164,1123,17.28,11.96,22.61,3Q2013,07/01/2013,2Q2015,06/30/2015
140166,620,20,12.37,27.62,3Q2013,07/01/2013,2Q2015,06/30/2015
140167,52,11.41,0,23.49,3Q2013,07/01/2013,2Q2015,06/30/2015
140172,402,30.77,22.08,39.46,3Q2013,07/01/2013,2Q2015,06/30/2015
140174,293,13.37,3.98,22.75,3Q2013,07/01/2013,2Q2015,06/30/2015
140176,238,10.18,0,20.47,3Q2013,07/01/2013,2Q2015,06/30/2015
140177,18,12.89,0.05,25.72,3Q2013,07/01/2013,2Q2015,06/30/2015
140179,439,11.89,4.39,19.39,3Q2013,07/01/2013,2Q2015,06/30/2015
140180,372,14.06,6.26,21.86,3Q2013,07/01/2013,2Q2015,06/30/2015
140181,31,12.82,1.4,24.25,3Q2013,07/01/2013,2Q2015,06/30/2015
140182,562,10.69,3.18,18.2,3Q2013,07/01/2013,2Q2015,06/30/2015
140184,459,22.65,15.26,30.04,3Q2013,07/01/2013,2Q2015,06/30/2015
140185,807,22.24,14.74,29.74,3Q2013,07/01/2013,2Q2015,06/30/2015
140186,807,12.9,5.72,20.08,3Q2013,07/01/2013,2Q2015,06/30/2015
140187,457,14.56,7.36,21.77,3Q2013,07/01/2013,2Q2015,06/30/2015
140189,576,8.05,0,16.41,3Q2013,07/01/2013,2Q2015,06/30/2015
140191,1288,10.12,4.57,15.68,3Q2013,07/01/2013,2Q2015,06/30/2015
140197,42,9.87,0,21.1,3Q2013,07/01/2013,2Q2015,06/30/2015
140200,1692,13.06,7.14,18.99,3Q2013,07/01/2013,2Q2015,06/30/2015
140202,1081,10.63,4.92,16.35,3Q2013,07/01/2013,2Q2015,06/30/2015
140206,45,19.38,7.47,31.28,3Q2013,07/01/2013,2Q2015,06/30/2015
140208,2397,14.77,11.07,18.46,3Q2013,07/01/2013,2Q2015,06/30/2015
140209,988,9.22,3.17,15.28,3Q2013,07/01/2013,2Q2015,06/30/2015
140210,33,10.83,0,22.59,3Q2013,07/01/2013,2Q2015,06/30/2015
140211,766,15.73,8.02,23.43,3Q2013,07/01/2013,2Q2015,06/30/2015
140213,1400,9.39,3.81,14.97,3Q2013,07/01/2013,2Q2015,06/30/2015
140217,622,11.54,2.79,20.29,3Q2013,07/01/2013,2Q2015,06/30/2015
140223,2992,7.35,3.34,11.36,3Q2013,07/01/2013,2Q2015,06/30/2015
140224,319,14.84,6.43,23.24,3Q2013,07/01/2013,2Q2015,06/30/2015
140228,1080,18.35,11.14,25.56,3Q2013,07/01/2013,2Q2015,06/30/2015
140231,1974,15.6,10.98,20.22,3Q2013,07/01/2013,2Q2015,06/30/2015
140233,1236,16.11,9.33,22.89,3Q2013,07/01/2013,2Q2015,06/30/2015
140234,347,8.64,0,19.14,3Q2013,07/01/2013,2Q2015,06/30/2015
140239,915,18.57,11.29,25.85,3Q2013,07/01/2013,2Q2015,06/30/2015
140240,86,16.95,7.28,26.62,3Q2013,07/01/2013,2Q2015,06/30/2015
140242,2839,16.97,12.16,21.78,3Q2013,07/01/2013,2Q2015,06/30/2015
140250,636,13.89,6.96,20.83,3Q2013,07/01/2013,2Q2015,06/30/2015
140251,164,15.35,5.37,25.32,3Q2013,07/01/2013,2Q2015,06/30/2015
140252,1956,12.01,7.46,16.57,3Q2013,07/01/2013,2Q2015,06/30/2015
140258,1724,7.23,2.16,12.3,3Q2013,07/01/2013,2Q2015,06/30/2015
140275,264,18.18,7.17,29.2,3Q2013,07/01/2013,2Q2015,06/30/2015
140276,1910,15.27,11.25,19.29,3Q2013,07/01/2013,2Q2015,06/30/2015
140280,1149,10.99,3.98,18,3Q2013,07/01/2013,2Q2015,06/30/2015
140281,4049,11.27,8.09,14.44,3Q2013,07/01/2013,2Q2015,06/30/2015
140286,425,11.65,2.27,21.03,3Q2013,07/01/2013,2Q2015,06/30/2015
140288,1468,10.65,5.23,16.07,3Q2013,07/01/2013,2Q2015,06/30/2015
140289,487,11.72,3.96,19.47,3Q2013,07/01/2013,2Q2015,06/30/2015
140290,1293,7.51,1.78,13.25,3Q2013,07/01/2013,2Q2015,06/30/2015
140291,1100,11.62,5.4,17.85,3Q2013,07/01/2013,2Q2015,06/30/2015
140292,61,9.8,0,20.99,3Q2013,07/01/2013,2Q2015,06/30/2015
140294,198,15.41,4.65,26.17,3Q2013,07/01/2013,2Q2015,06/30/2015
140300,10,13.33,0.28,26.39,3Q2013,07/01/2013,2Q2015,06/30/2015
140304,129,14.52,4.79,24.24,3Q2013,07/01/2013,2Q2015,06/30/2015
150001,79,10.42,0,21.96,3Q2013,07/01/2013,2Q2015,06/30/2015
150002,514,18.43,11.32,25.54,3Q2013,07/01/2013,2Q2015,06/30/2015
150004,83,7.55,0,17.37,3Q2013,07/01/2013,2Q2015,06/30/2015
150005,525,11.3,1.33,21.28,3Q2013,07/01/2013,2Q2015,06/30/2015
150006,446,16.73,8.56,24.9,3Q2013,07/01/2013,2Q2015,06/30/2015
150007,250,12.37,4.5,20.24,3Q2013,07/01/2013,2Q2015,06/30/2015
150008,196,15.83,6.3,25.36,3Q2013,07/01/2013,2Q2015,06/30/2015
150009,965,14.06,8.42,19.7,3Q2013,07/01/2013,2Q2015,06/30/2015
150010,565,5.62,0,13.22,3Q2013,07/01/2013,2Q2015,06/30/2015
150011,280,18.39,9.1,27.68,3Q2013,07/01/2013,2Q2015,06/30/2015
150012,1702,15.76,9.39,22.14,3Q2013,07/01/2013,2Q2015,06/30/2015
150015,413,10.82,2.47,19.17,3Q2013,07/01/2013,2Q2015,06/30/2015
150017,1109,19.07,13.5,24.64,3Q2013,07/01/2013,2Q2015,06/30/2015
150018,1197,22.79,16.43,29.16,3Q2013,07/01/2013,2Q2015,06/30/2015
150021,890,17.77,11.56,23.98,3Q2013,07/01/2013,2Q2015,06/30/2015
150022,94,10.46,0,22.02,3Q2013,07/01/2013,2Q2015,06/30/2015
150023,948,13.69,7.39,19.99,3Q2013,07/01/2013,2Q2015,06/30/2015
150024,290,27.76,18.19,37.33,3Q2013,07/01/2013,2Q2015,06/30/2015
150026,412,14.61,6.63,22.59,3Q2013,07/01/2013,2Q2015,06/30/2015
150030,391,11.83,1.68,21.98,3Q2013,07/01/2013,2Q2015,06/30/2015
150034,903,19.98,13.31,26.65,3Q2013,07/01/2013,2Q2015,06/30/2015
150035,1208,12.26,6.65,17.86,3Q2013,07/01/2013,2Q2015,06/30/2015
150037,254,13.35,2.58,24.12,3Q2013,07/01/2013,2Q2015,06/30/2015
150042,576,12.12,5.16,19.07,3Q2013,07/01/2013,2Q2015,06/30/2015
150044,1160,18.07,13.05,23.09,3Q2013,07/01/2013,2Q2015,06/30/2015
150045,77,15.01,2.5,27.51,3Q2013,07/01/2013,2Q2015,06/30/2015
150046,381,19.72,10.57,28.86,3Q2013,07/01/2013,2Q2015,06/30/2015
150047,63,15.48,4.74,26.21,3Q2013,07/01/2013,2Q2015,06/30/2015
150048,602,16.66,8.7,24.63,3Q2013,07/01/2013,2Q2015,06/30/2015
150051,1002,10.68,4.09,17.28,3Q2013,07/01/2013,2Q2015,06/30/2015
150056,4485,17.85,15.32,20.38,3Q2013,07/01/2013,2Q2015,06/30/2015
150057,1648,8.24,0.81,15.68,3Q2013,07/01/2013,2Q2015,06/30/2015
150058,1578,12.06,5.84,18.28,3Q2013,07/01/2013,2Q2015,06/30/2015
150059,658,10.72,1.72,19.73,3Q2013,07/01/2013,2Q2015,06/30/2015
150061,64,16.22,4.33,28.12,3Q2013,07/01/2013,2Q2015,06/30/2015
150064,23,12.5,0,25.15,3Q2013,07/01/2013,2Q2015,06/30/2015
150065,301,11.48,2.22,20.74,3Q2013,07/01/2013,2Q2015,06/30/2015
150069,303,14.29,3.98,24.61,3Q2013,07/01/2013,2Q2015,06/30/2015
150072,69,10.05,0,21.39,3Q2013,07/01/2013,2Q2015,06/30/2015
150074,493,15.27,7.11,23.42,3Q2013,07/01/2013,2Q2015,06/30/2015
150075,73,9.32,0,20.23,3Q2013,07/01/2013,2Q2015,06/30/2015
150076,69,14.99,2.5,27.47,3Q2013,07/01/2013,2Q2015,06/30/2015
150082,2113,17.17,12.21,22.14,3Q2013,07/01/2013,2Q2015,06/30/2015
150084,2742,24.52,20.79,28.26,3Q2013,07/01/2013,2Q2015,06/30/2015
150086,222,14.88,4.27,25.48,3Q2013,07/01/2013,2Q2015,06/30/2015
150088,503,14.52,6.3,22.74,3Q2013,07/01/2013,2Q2015,06/30/2015
150089,1548,18.12,13.03,23.22,3Q2013,07/01/2013,2Q2015,06/30/2015
150090,590,13.38,5.89,20.87,3Q2013,07/01/2013,2Q2015,06/30/2015
150091,54,13.09,0.16,26.03,3Q2013,07/01/2013,2Q2015,06/30/2015
150097,162,14.8,5.01,24.59,3Q2013,07/01/2013,2Q2015,06/30/2015
150100,2032,16.43,11.51,21.34,3Q2013,07/01/2013,2Q2015,06/30/2015
150101,11,13.45,0.34,26.56,3Q2013,07/01/2013,2Q2015,06/30/2015
150102,11,13.08,0.15,26.01,3Q2013,07/01/2013,2Q2015,06/30/2015
150104,126,15.85,4.08,27.61,3Q2013,07/01/2013,2Q2015,06/30/2015
150109,1519,10.15,3.7,16.61,3Q2013,07/01/2013,2Q2015,06/30/2015
150112,794,12.41,5.04,19.78,3Q2013,07/01/2013,2Q2015,06/30/2015
150113,665,30.66,23.73,37.59,3Q2013,07/01/2013,2Q2015,06/30/2015
150115,757,9.21,1.85,16.56,3Q2013,07/01/2013,2Q2015,06/30/2015
150125,1761,16.33,11.56,21.1,3Q2013,07/01/2013,2Q2015,06/30/2015
150126,601,19.6,12.19,27,3Q2013,07/01/2013,2Q2015,06/30/2015
150128,1008,15.79,8.68,22.89,3Q2013,07/01/2013,2Q2015,06/30/2015
150133,185,11.86,0.76,22.97,3Q2013,07/01/2013,2Q2015,06/30/2015
150146,51,12.8,0.01,25.59,3Q2013,07/01/2013,2Q2015,06/30/2015
150149,33,15.15,2.59,27.71,3Q2013,07/01/2013,2Q2015,06/30/2015
150150,217,9.49,0,19.4,3Q2013,07/01/2013,2Q2015,06/30/2015
150153,79,22.33,11.87,32.79,3Q2013,07/01/2013,2Q2015,06/30/2015
150157,926,18.27,11.68,24.86,3Q2013,07/01/2013,2Q2015,06/30/2015
150158,418,16.22,6.98,25.46,3Q2013,07/01/2013,2Q2015,06/30/2015
150160,2036,4.98,0,12.96,3Q2013,07/01/2013,2Q2015,06/30/2015
150161,1048,12.26,5.39,19.13,3Q2013,07/01/2013,2Q2015,06/30/2015
150162,1146,29.48,24.71,34.25,3Q2013,07/01/2013,2Q2015,06/30/2015
150165,131,11.44,0.59,22.29,3Q2013,07/01/2013,2Q2015,06/30/2015
150166,128,11.04,0,22.92,3Q2013,07/01/2013,2Q2015,06/30/2015
150167,1396,7.25,0,15.95,3Q2013,07/01/2013,2Q2015,06/30/2015
150168,1412,4.73,0,12.51,3Q2013,07/01/2013,2Q2015,06/30/2015
150169,1638,15.86,11.05,20.67,3Q2013,07/01/2013,2Q2015,06/30/2015
150172,84,10.86,0,22.64,3Q2013,07/01/2013,2Q2015,06/30/2015
150173,599,14.38,7.32,21.44,3Q2013,07/01/2013,2Q2015,06/30/2015
150175,128,18.47,7.44,29.49,3Q2013,07/01/2013,2Q2015,06/30/2015
150176,39,16.99,5.87,28.12,3Q2013,07/01/2013,2Q2015,06/30/2015
150177,145,9.32,0,20.24,3Q2013,07/01/2013,2Q2015,06/30/2015
150179,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
150181,66,12.31,0,24.85,3Q2013,07/01/2013,2Q2015,06/30/2015
150182,198,11.74,0,23.99,3Q2013,07/01/2013,2Q2015,06/30/2015
160001,155,9.53,0,20.57,3Q2013,07/01/2013,2Q2015,06/30/2015
160005,343,11.86,1.67,22.05,3Q2013,07/01/2013,2Q2015,06/30/2015
160008,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
160013,43,13.67,1.76,25.57,3Q2013,07/01/2013,2Q2015,06/30/2015
160016,365,12.3,4.69,19.9,3Q2013,07/01/2013,2Q2015,06/30/2015
160024,201,10.52,0,22.11,3Q2013,07/01/2013,2Q2015,06/30/2015
160028,711,11.84,3.51,20.17,3Q2013,07/01/2013,2Q2015,06/30/2015
160029,1512,5.39,0,12.25,3Q2013,07/01/2013,2Q2015,06/30/2015
160030,864,7.5,0.87,14.14,3Q2013,07/01/2013,2Q2015,06/30/2015
160032,146,10.5,0,22.08,3Q2013,07/01/2013,2Q2015,06/30/2015
160033,1645,29.44,22.98,35.89,3Q2013,07/01/2013,2Q2015,06/30/2015
160040,295,15.06,4.37,25.74,3Q2013,07/01/2013,2Q2015,06/30/2015
160045,1344,24.32,18.02,30.63,3Q2013,07/01/2013,2Q2015,06/30/2015
160047,499,12.49,4.45,20.52,3Q2013,07/01/2013,2Q2015,06/30/2015
160057,811,11.61,4.13,19.09,3Q2013,07/01/2013,2Q2015,06/30/2015
160058,3179,9.11,5.94,12.29,3Q2013,07/01/2013,2Q2015,06/30/2015
160064,1631,8.07,2.54,13.61,3Q2013,07/01/2013,2Q2015,06/30/2015
160067,622,24,16.41,31.6,3Q2013,07/01/2013,2Q2015,06/30/2015
160069,570,19.92,10.81,29.03,3Q2013,07/01/2013,2Q2015,06/30/2015
160079,1393,21.78,14.84,28.72,3Q2013,07/01/2013,2Q2015,06/30/2015
160080,194,7.66,0,16.5,3Q2013,07/01/2013,2Q2015,06/30/2015
160082,1166,6.94,0.58,13.3,3Q2013,07/01/2013,2Q2015,06/30/2015
160083,2968,31.4,27.59,35.2,3Q2013,07/01/2013,2Q2015,06/30/2015
160089,230,9.92,0,19.98,3Q2013,07/01/2013,2Q2015,06/30/2015
160101,107,11.47,0,23.57,3Q2013,07/01/2013,2Q2015,06/30/2015
160104,746,15,6.46,23.55,3Q2013,07/01/2013,2Q2015,06/30/2015
160110,1231,11.23,4.93,17.52,3Q2013,07/01/2013,2Q2015,06/30/2015
160112,538,10.37,0.83,19.91,3Q2013,07/01/2013,2Q2015,06/30/2015
160117,550,16.06,7.26,24.86,3Q2013,07/01/2013,2Q2015,06/30/2015
160122,138,8.56,0,19.02,3Q2013,07/01/2013,2Q2015,06/30/2015
160124,123,11.34,0,23.38,3Q2013,07/01/2013,2Q2015,06/30/2015
160146,751,16.43,9.68,23.18,3Q2013,07/01/2013,2Q2015,06/30/2015
160147,180,23.39,13.52,33.27,3Q2013,07/01/2013,2Q2015,06/30/2015
160153,879,15.64,9.86,21.42,3Q2013,07/01/2013,2Q2015,06/30/2015
170006,263,15.42,5.86,24.98,3Q2013,07/01/2013,2Q2015,06/30/2015
170009,5,12.62,0,25.31,3Q2013,07/01/2013,2Q2015,06/30/2015
170012,780,17.23,10.82,23.63,3Q2013,07/01/2013,2Q2015,06/30/2015
170013,944,8.09,2.16,14.03,3Q2013,07/01/2013,2Q2015,06/30/2015
170014,115,16.49,4.47,28.52,3Q2013,07/01/2013,2Q2015,06/30/2015
170016,1537,14.66,9.85,19.48,3Q2013,07/01/2013,2Q2015,06/30/2015
170017,169,12.85,1.27,24.42,3Q2013,07/01/2013,2Q2015,06/30/2015
170020,522,12.85,4.14,21.56,3Q2013,07/01/2013,2Q2015,06/30/2015
170023,315,13.02,3.74,22.29,3Q2013,07/01/2013,2Q2015,06/30/2015
170027,426,8.82,0.21,17.43,3Q2013,07/01/2013,2Q2015,06/30/2015
170039,9,13.28,0.25,26.31,3Q2013,07/01/2013,2Q2015,06/30/2015
170040,3354,16.49,13.39,19.59,3Q2013,07/01/2013,2Q2015,06/30/2015
170049,1005,17.37,10.16,24.57,3Q2013,07/01/2013,2Q2015,06/30/2015
170058,47,11.62,0,23.81,3Q2013,07/01/2013,2Q2015,06/30/2015
170068,125,9.48,0,20.49,3Q2013,07/01/2013,2Q2015,06/30/2015
170074,130,11.61,0,23.79,3Q2013,07/01/2013,2Q2015,06/30/2015
170075,,,,,3Q2013,07/01/2013,2Q2015,06/30/2015
170086,1738,15.47,9.74,21.2,3Q2013,07/01/2013,2Q2015,06/30/2015
170094,41,13.22,0.22,26.22,3Q2013,07/01/2013,2Q2015,06/30/2015
