"ENROLLMENT ID","NPI"
O20071030000305,1316555816
O20071102000637,1063441293
O20071102000637,1215063151
O20071105000513,1144348228
O20071105000513,1164549549
O20071105000513,1497640445
O20071105000513,1902771728
O20071105000513,1992823595
O20071106000163,1477984367
O20071106000163,1508964883
O20071106000163,1538395975
O20071106000351,1285525436
O20071107000096,1811044878
O20071107000133,1083992382
O20071107000133,1215560974
O20071107000133,1366700387
O20071107000133,1619221348
O20071107000133,1801133913
O20071109000068,1205056371
O20071109000496,1023836947
O20071109000496,1124895594
O20071109000496,1326820143
O20071109000496,1336921659
O20071109000496,1366574113
O20071109000496,1639997182
O20071109000496,1730956111
O20071109000496,1821816372
O20071109000496,1932899010
O20071112000285,1073598439
O20071112000285,1437291853
O20071112000285,1528101458
O20071112000285,1730221870
O20071112000285,1992847354
O20071112000379,1306989983
O20071112000379,1528101458
O20071113000521,1568023687
O20071115000134,1275926198
O20071115000134,1932642972
O20071115000255,1235333089
O20071116000131,1043720691
O20071116000131,1043813454
O20071116000131,1063462976
O20071116000131,1114507753
O20071116000131,1134540750
O20071116000131,1154702181
O20071116000131,1174262968
O20071116000131,1245979020
O20071116000131,1306854179
O20071116000131,1356884993
O20071116000131,1558941195
O20071116000131,1578086500
O20071116000131,1578799797
O20071116000131,1659010445
O20071116000131,1740641745
O20071116000131,1780930636
O20071116000131,1790913903
O20071116000131,1841390747
O20071116000131,1881676005
O20071116000131,1972509701
O20071116000131,1982343448
O20071116000420,1073153474
O20071116000550,1033157375
O20071116000550,1174705388
O20071116000550,1316144546
O20071116000550,1497880124
O20071116000550,1619915949
O20071116000569,1003113127
O20071116000569,1023321593
O20071116000569,1053647024
O20071116000569,1063726891
O20071116000569,1073701157
O20071116000569,1164610242
O20071116000569,1265536817
O20071116000569,1346267879
O20071116000569,1356651038
O20071116000569,1376981993
O20071116000569,1457540486
O20071116000569,1477850592
O20071116000569,1497052518
O20071116000569,1497068969
O20071116000569,1508897059
O20071116000569,1609180686
O20071116000569,1609186097
O20071116000569,1619281698
O20071116000569,1629325659
O20071116000569,1629382601
O20071116000569,1649577768
O20071116000569,1679887277
O20071116000569,1679887400
O20071116000569,1699004184
O20071116000569,1699076133
O20071116000569,1710297494
O20071116000569,1730378894
O20071116000569,1730467838
O20071116000569,1780788372
O20071116000569,1780981803
O20071116000569,1841596517
O20071116000569,1851605455
O20071116000569,1881987675
O20071116000569,1912204033
O20071116000569,1942514542
O20071119000467,1679562169
O20071119000611,1336251412
O20071120000332,1053080168
O20071120000332,1114696507
O20071120000332,1144991340
O20071120000332,1306515671
O20071120000332,1316616428
O20071120000332,1316616683
O20071120000332,1336818608
O20071120000332,1548628100
O20071120000332,1558912469
O20071120000332,1578232849
O20071120000332,1598420218
O20071120000332,1689339319
O20071120000332,1699068692
O20071120000332,1699444968
O20071120000332,1720757438
O20071120000696,1467762435
O20071120000696,1689624942
O20071121000030,1427547538
O20071121000030,1770335770
O20071121000030,1821840828
O20071121000589,1093828303
O20071121000589,1114935566
O20071121000589,1538103395
O20071121000589,1871521153
O20071121000589,1871907303
O20071121000589,1912335373
O20071121000589,1912915349
O20071127000216,1215539952
O20071127000216,1326402355
O20071127000446,1457964041
O20071127000446,1477166064
O20071127000446,1740893320
O20071127000446,1851904445
O20071127000626,1184232498
O20071127000626,1578171872
O20071127000626,1972112183
O20071128000170,1669126090
O20071128000216,1356433049
O20071128000216,1598905762
O20071128000281,1144234428
O20071128000281,1871713495
O20071128000536,1346441953
O20071128000536,1427041581
O20071128000536,1477546521
O20071128000777,1083893937
O20071129000309,1053552299
O20071129000309,1154663383
O20071129000309,1972768174
O20071130000000,1497024426
O20071130000000,1891855045
O20071201000077,1063798858
O20071201000077,1245729359
O20071201000077,1609123017
O20071201000077,1851389605
O20071201000206,1023017944
O20071203000192,1992159925
O20071203000478,1083780894
O20071203000478,1306989561
O20071203000572,1083791115
O20071203000572,1427135557
O20071203000748,1417199340
O20071203000748,1457594087
O20071204000004,1891792495
O20071204000004,1932415882
O20071204000110,1558431346
O20071204000299,1407916950
O20071204000299,1497815955
O20071204000299,1598825044
O20071204000299,1780744235
O20071204000299,1841350303
O20071204000299,1851324164
O20071204000299,1932269495
O20071204000436,1114394228
O20071204000786,1164526588
O20071204000786,1265537674
O20071204000786,1346344769
O20071204000786,1528940962
O20071204000786,1922425651
O20071204000786,1972613305
O20071205000020,1336197714
O20071205000344,1073692679
O20071205000344,1558381988
O20071205000395,1164060877
O20071205000395,1619742806
O20071205000395,1821647801
O20071205000409,1699716027
O20071205000453,1225045131
O20071205000453,1245488048
O20071205000453,1801910989
O20071205000453,1861409773
O20071207000059,1194803288
O20071207000320,1053465666
O20071207000320,1689012775
O20071207000726,1518739309
O20071207000860,1548423684
O20071207000860,1558558064
O20071207000860,1700023041
O20071208000009,1538207394
O20071208000021,1528627155
O20071208000021,1609834001
O20071208000021,1952954307
O20071210000254,1437958683
O20071210000438,1124248752
O20071210000579,1215060157
O20071210000579,1669523320
O20071210000579,1952452617
O20071211000401,1104922814
O20071211000401,1154468205
O20071211000401,1265502173
O20071211000401,1285703173
O20071211000401,1427140649
O20071211000401,1710066584
O20071211000401,1760912919
O20071211000513,1093890360
O20071211000513,1225500770
O20071211000513,1285719559
O20071211000513,1649746488
O20071211000513,1740365097
O20071211000513,1982788048
O20071211000708,1538245717
O20071211000708,1679521652
O20071211000708,1821087164
O20071211000708,1831299114
O20071211000800,1437189115
O20071211000814,1013948553
O20071211000814,1275564858
O20071211000814,1407959448
O20071211000814,1508896267
O20071211000814,1669402335
O20071212000268,1215452354
O20071213000002,1679336747
O20071213000100,1043304975
O20071213000100,1932208576
O20071213000202,1427142355
O20071213000202,1932208576
O20071213000267,1376841395
O20071213000267,1881177756
O20071213000528,1821859752
O20071213000624,1952701369
O20071213000802,1003265075
O20071213000802,1558466318
O20071214000277,1003807066
O20071214000277,1033100854
O20071214000277,1063403129
O20071214000277,1134327083
O20071214000277,1154656486
O20071214000277,1356332274
O20071214000277,1457342511
O20071214000277,1467443382
O20071214000277,1598962045
O20071214000277,1659362614
O20071214000277,1740271345
O20071214000277,1821089749
O20071214000277,1831180439
O20071214000277,1851382675
O20071214000277,1891732418
O20071214000277,1962493791
O20071219000041,1164177028
O20071219000041,1225228679
O20071219000041,1255451597
O20071219000041,1386718823
O20071219000041,1487844726
O20071219000041,1780874677
O20071219000041,1861683518
O20071219000088,1902834880
O20071219000231,1699266718
O20071219000231,1851882989
O20071219000370,1083001010
O20071219000370,1114111309
O20071219000370,1154609436
O20071219000370,1497060297
O20071219000370,1619453982
O20071219000370,1659656775
O20071219000370,1700303633
O20071219000370,1871919126
O20071219000370,1942872106
O20071220000107,1700960267
O20071228000099,1033213608
O20071228000099,1083727796
O20071228000099,1093812406
O20071228000099,1184728727
O20071228000099,1245341387
O20071228000099,1245410554
O20071228000099,1316041973
O20071228000099,1316537228
O20071228000099,1326612847
O20071228000099,1407941305
O20071228000099,1447357843
O20071228000099,1457809840
O20071228000099,1477657195
O20071228000099,1487937199
O20071228000099,1508017286
O20071228000099,1508046814
O20071228000099,1578679981
O20071228000099,1588764906
O20071228000099,1619077047
O20071228000099,1659534337
O20071228000099,1679584742
O20071228000099,1780791418
O20071228000099,1801094222
O20071228000099,1801994652
O20071228000099,1932464039
O20071228000099,1962421941
O20071228000099,1982780979
O20080103000478,1023717683
O20080103000478,1033611454
O20080103000478,1790722825
O20080103000560,1578932869
O20080104000305,1144504044
O20080104000305,1174628473
O20080104000305,1194832477
O20080104000305,1780196345
O20080105000044,1033262316
O20080107000103,1558575746
O20080107000645,1043363591
O20080108000000,1508315516
O20080108000122,1306623137
O20080108000258,1205902343
O20080108000258,1730754284
O20080109000747,1578513016
O20080111000577,1033889795
O20080111000577,1154197846
O20080111000577,1154432458
O20080111000577,1396524104
O20080111000577,1508554452
O20080111000577,1962471946
O20080114000261,1487325874
O20080114000318,1124405592
O20080114000318,1285032128
O20080114000318,1306439856
O20080114000318,1336526276
O20080114000318,1417334350
O20080114000318,1467850149
O20080114000318,1548648272
O20080114000318,1770960130
O20080114000318,1972652063
O20080115000350,1043204316
O20080115000466,1013942929
O20080115000466,1396186193
O20080115000466,1518985167
O20080115000466,1609894252
O20080115000466,1831116342
O20080115000466,1922025436
O20080115000773,1689071219
O20080116000271,1356885032
O20080116000558,1295151959
O20080121000031,1144430760
O20080121000031,1427279173
O20080121000031,1477756609
O20080121000031,1477765204
O20080121000031,1538380654
O20080121000031,1558573386
O20080121000031,1558573410
O20080121000031,1639204308
O20080123000612,1023161932
O20080123000612,1104516376
O20080124000173,1609970011
O20080124000233,1518061928
O20080125000448,1366420531
O20080128000067,1194077701
O20080128000067,1346287455
O20080129000304,1598971855
O20080130000111,1336155779
O20080130000409,1427062793
O20080131000043,1992752315
O20080206000156,1053963009
O20080211000539,1154973071
O20080211000539,1700204641
O20080211000539,1811448657
O20080211000539,1811917461
O20080211000606,1942345467
O20080212000309,1700084944
O20080215000310,1801908728
O20080218000159,1306908405
O20080219000693,1679058184
O20080219000693,1992328074
O20080221000520,1215064704
O20080223000007,1134734528
O20080223000028,1265207187
O20080223000028,1497338313
O20080223000028,1609263946
O20080223000028,1689061921
O20080223000028,1750778981
O20080223000028,1801531322
O20080223000028,1831242114
O20080223000028,1841970746
O20080223000075,1497814040
O20080223000075,1609112036
O20080223000075,1881617132
O20080226000331,1033681630
O20080226000331,1326373697
O20080226000331,1942772546
O20080227000480,1336459452
O20080228000090,1225004047
O20080228000090,1568526135
O20080228000605,1114885480
O20080229000495,1447317896
O20080303000041,1336366822
O20080303000041,1457395766
O20080303000041,1477798189
O20080303000041,1689891178
O20080303000041,1730237603
O20080303000662,1013957414
O20080306000412,1811774771
O20080307000100,1861234619
O20080310000686,1801874771
O20080311000767,1912908567
O20080313000034,1215162383
O20080313000034,1245760743
O20080313000034,1336374420
O20080313000034,1487892972
O20080313000034,1588899637
O20080313000034,1609001791
O20080313000034,1619102704
O20080313000034,1629215462
O20080314000485,1366878449
O20080314000485,1538384466
O20080314000485,1851345268
O20080317000648,1639218936
O20080318000667,1396810701
O20080320000462,1245773225
O20080320000482,1144384082
O20080320000482,1518089200
O20080320000482,1750390134
O20080321000183,1013799469
O20080321000183,1164818977
O20080326000989,1023038122
O20080327000715,1013951748
O20080327000715,1104681105
O20080327000715,1306873872
O20080327000715,1679391122
O20080327000715,1871929976
O20080327000715,1962149419
O20080331000102,1770560294
O20080331000146,1942287404
O20080331000227,1306823745
O20080403000185,1639172372
O20080404000482,1235312281
O20080408000833,1174976724
O20080412000045,1114095791
O20080412000045,1205904885
O20080412000045,1215952106
O20080417000620,1538195912
O20080417000620,1699953000
O20080417000620,1841995552
O20080422000775,1013493824
O20080424000510,1942346804
O20080424000659,1053476556
O20080424000659,1194889485
O20080424000659,1275658304
O20080424000659,1619313350
O20080505000546,1295876191
O20080505000546,1578604476
O20080506000320,1386709871
O20080506000320,1649654450
O20080507000275,1194814178
O20080514000501,1003953589
O20080514000501,1033164447
O20080514000501,1124310537
O20080514000501,1215660840
O20080514000501,1265648455
O20080514000501,1376598714
O20080514000501,1871548289
O20080515000774,1043542772
O20080515000774,1053643791
O20080515000774,1063663490
O20080515000774,1063744704
O20080515000774,1073606901
O20080515000774,1093031494
O20080515000774,1093142598
O20080515000774,1104477710
O20080515000774,1124311055
O20080515000774,1184956815
O20080515000774,1205129137
O20080515000774,1215546635
O20080515000774,1225294010
O20080515000774,1255597241
O20080515000774,1255663993
O20080515000774,1275785560
O20080515000774,1275848178
O20080515000774,1275848889
O20080515000774,1285061788
O20080515000774,1346572070
O20080515000774,1346572088
O20080515000774,1346677812
O20080515000774,1356673081
O20080515000774,1366774093
O20080515000774,1376153023
O20080515000774,1376874792
O20080515000774,1396031399
O20080515000774,1417289158
O20080515000774,1447582176
O20080515000774,1457683187
O20080515000774,1487986220
O20080515000774,1518394089
O20080515000774,1528372240
O20080515000774,1548817117
O20080515000774,1588996425
O20080515000774,1598192080
O20080515000774,1609203173
O20080515000774,1619304185
O20080515000774,1629394069
O20080515000774,1639401318
O20080515000774,1639461502
O20080515000774,1649585258
O20080515000774,1669619912
O20080515000774,1700213279
O20080515000774,1730411463
O20080515000774,1740617232
O20080515000774,1750558375
O20080515000774,1780900605
O20080515000774,1801128533
O20080515000774,1801128640
O20080515000774,1861785792
O20080515000774,1881021350
O20080515000774,1891027520
O20080515000774,1902138639
O20080515000774,1922275742
O20080515000774,1932410594
O20080515000774,1952633695
O20080515000774,1972835619
O20080515000774,1982936621
O20080516000667,1598837221
O20080516000667,1659443372
O20080516000667,1881760759
O20080522000489,1255356911
O20080523000137,1083080105
O20080527000172,1659868206
O20080527000365,1801569728
O20080527000468,1447617915
O20080528000306,1003833526
O20080528000306,1013934520
O20080528000306,1033386677
O20080528000306,1104843614
O20080528000306,1194742619
O20080528000306,1285651794
O20080528000306,1740207257
O20080528000306,1831233642
O20080529000532,1104989474
O20080529000866,1568236974
O20080529000876,1285351411
O20080529000876,1659424075
O20080530000663,1922162833
O20080603000505,1093755340
O20080605000117,1184882011
O20080611000615,1740208081
O20080611000615,1740463967
O20080611000615,1871610378
O20080612000626,1083403661
O20080612000626,1144019720
O20080612000626,1306717889
O20080612000626,1396616876
O20080612000626,1477424943
O20080612000626,1942031232
O20080612000626,1992542369
O20080613000116,1609246461
O20080616000113,1154703726
O20080616000113,1760717870
O20080616000473,1023512308
O20080616000473,1114421492
O20080616000486,1164643409
O20080616000486,1205135936
O20080616000486,1326396391
O20080616000486,1851327464
O20080625000130,1023418035
O20080625000130,1104052752
O20080625000130,1376899856
O20080625000130,1467496802
O20080625000130,1972127017
O20080630000328,1003968579
O20080630000328,1124170691
O20080630000328,1275685539
O20080708000640,1861534786
O20080715000045,1518145267
O20080728000363,1083875660
O20080805000202,1497219257
O20080807000420,1295857530
O20080807000420,1821110172
O20080807000420,1912029265
O20080813000725,1174660245
O20080815000228,1770614273
O20080818000521,1679859912
O20080821000469,1174865513
O20080829000136,1760186373
O20080829000136,1861578072
O20080829000136,1932295466
O20080903000156,1851465660
O20080909000374,1720059785
O20080922000578,1851476139
O20080923000547,1124103650
O20080923000547,1376176503
O20080923000547,1811072341
O20080924000579,1366529364
O20080925000402,1083778633
O20080929000558,1689747552
O20081001000120,1043641749
O20081001000120,1407344880
O20081001000120,1619308319
O20081001000120,1689002651
O20081003000320,1346489143
O20081006000059,1245824747
O20081006000059,1639384233
O20081006000715,1023472842
O20081006000715,1679937494
O20081006000715,1720434806
O20081006000715,1861943409
O20081010000102,1699815811
O20081010000301,1710036041
O20081010000301,1720136112
O20081010000570,1053558056
O20081010000570,1134602808
O20081010000570,1265678882
O20081010000570,1366002321
O20081010000570,1427294131
O20081010000570,1477799179
O20081010000570,1609012301
O20081010000570,1801032503
O20081010000570,1891931598
O20081010000570,1922244623
O20081010000570,1992941504
O20081016000241,1588795462
O20081113000655,1477609865
O20081125000193,1093933897
O20081125000193,1568897692
O20081125000193,1639243967
O20081125000193,1821414897
O20081125000193,1972171072
O20081202000394,1265718571
O20081202000394,1780781054
O20081203000781,1053638890
O20081203000781,1316193741
O20081203000781,1417127382
O20081203000781,1427229749
O20081203000781,1437452927
O20081203000781,1508893892
O20081203000781,1871802413
O20081211000613,1427494277
O20081216000245,1104055946
O20081216000245,1508047630
O20081216000245,1659315372
O20081229000097,1861475626
O20090106000068,1447673223
O20090106000557,1427147339
O20090107000134,1215227012
O20090107000134,1861650814
O20090119000071,1174231682
O20090119000071,1255971404
O20090119000071,1457850430
O20090119000071,1477376986
O20090119000071,1487535431
O20090119000071,1578103750
O20090119000071,1588928519
O20090119000071,1700668183
O20090119000071,1831739267
O20090119000071,1861989212
O20090119000071,1962103622
O20090122000249,1023262441
O20090122000249,1770737199
O20090128000126,1891808499
O20090130000102,1043703531
O20090130000102,1659381275
O20090130000102,1942364898
O20090202000159,1215947387
O20090212000655,1023355849
O20090224000296,1083736128
O20090224000296,1710143607
O20090313000006,1659440634
O20090313000035,1497568968
O20090313000289,1396820973
O20090313000289,1801429030
O20090313000381,1972688471
O20090313000424,1164500674
O20090318000184,1760922249
O20090330000486,1417957473
O20090330000486,1841477973
O20090402000107,1831399138
O20090408000072,1942960844
O20090420000561,1366432197
O20090424000089,1023290855
O20090424000089,1235348343
O20090424000089,1245439082
O20090424000089,1376752469
O20090424000089,1407065899
O20090424000089,1437189339
O20090424000089,1437368891
O20090424000089,1518417344
O20090424000089,1558570648
O20090424000089,1679931059
O20090424000089,1750590840
O20090424000089,1811106271
O20090506000114,1104982917
O20090506000153,1174689665
O20090506000153,1770951204
O20090512000430,1114231230
O20090513000591,1225654494
O20090513000591,1487738886
O20090513000591,1538419502
O20090601000264,1336277953
O20090601000264,1609920206
O20090603000087,1881954147
O20090609000357,1184490062
O20090609000357,1538655949
O20090609000357,1619456423
O20090609000357,1710877386
O20090609000357,1790490563
O20090609000357,1881363224
O20090609000357,1912397480
O20090713000199,1053554378
O20090727000130,1740519370
O20090727000146,1740519370
O20090730000228,1750992459
O20090730000228,1922019926
O20090821000025,1639135718
O20090827000347,1134766694
O20090831000534,1053129106
O20090831000534,1093513970
O20090831000534,1265230213
O20090831000534,1427856301
O20090831000534,1528866498
O20090831000534,1558179606
O20090831000534,1679379176
O20090831000534,1700694866
O20090831000534,1801604954
O20090831000534,1831907971
O20090831000534,1932907995
O20090831000534,1932917085
O20090831000534,1992513030
O20090916000073,1063543445
O20090916000073,1437287091
O20090923000610,1467007112
O20090923000610,1528677192
O20090923000610,1699384016
O20090923000610,1982349650
O20091001000127,1720454267
O20091002000331,1457687543
O20091002000331,1548596638
O20091002000331,1588129480
O20091002000331,1902132095
O20091002000331,1992031348
O20091005000167,1659376317
O20091007000328,1245001189
O20091007000328,1598841389
O20091014000478,1235405358
O20091014000478,1326589649
O20091014000478,1376961219
O20091014000478,1568887818
O20091028000069,1053502773
O20091028000069,1134310857
O20091028000069,1457539660
O20091028000069,1487804092
O20091028000069,1932359544
O20091028000324,1245126762
O20091028000324,1245865583
O20091028000324,1326934746
O20091028000324,1366338881
O20091028000324,1831085356
O20091028000324,1851287288
O20091028000324,1952297467
O20091028000324,1952935892
O20091109000191,1023500618
O20091109000191,1205328895
O20091109000191,1417436221
O20091109000191,1851883441
O20091109000191,1952893620
O20091112000330,1992772008
O20091203000760,1205539558
O20091218000347,1326560442
O20091230000214,1043406440
O20091230000214,1710109186
O20100106000471,1477146082
O20100106000471,1811733066
O20100126000314,1336721265
O20100126000314,1518531201
O20100126000314,1780258475
O20100216000401,1235760224
O20100216000401,1477021913
O20100216000401,1831219450
O20100323000859,1780219097
O20100326000135,1134826894
O20100326000383,1023663267
O20100326000383,1164076634
O20100326000383,1346894813
O20100421000436,1417692450
O20100422000171,1447302161
O20100422000171,1629464847
O20100422000171,1710909486
O20100426000396,1447145818
O20100507000596,1982600920
O20100513000504,1437571213
O20100521000547,1952537920
O20100709000344,1962758375
O20100719000712,1003996679
O20100719000712,1164410841
O20100719000712,1326036153
O20100719000712,1679561468
O20100719000712,1952399743
O20100723000146,1427007848
O20100726000142,1649885849
O20100726000341,1720326713
O20100730000646,1447527965
O20100810000963,1043977200
O20100810000963,1073219325
O20100810000963,1154991487
O20100810000963,1164121935
O20100810000963,1316221500
O20100810000963,1548573322
O20100810000963,1548963853
O20100810000963,1649742321
O20100810000963,1659762227
O20100810000963,1760459028
O20100810000963,1902047277
O20100810000963,1952648594
O20100816000161,1164081345
O20100816000161,1295394203
O20100818000705,1871565853
O20100818000705,1881666444
O20100823000961,1699195115
O20100826000950,1831574284
O20100830000949,1083839476
O20100830000949,1477615789
O20100830000949,1760427587
O20100830000949,1952526337
O20100901000157,1083793582
O20100901000672,1396436630
O20100901000672,1598479602
O20100901000672,1770150914
O20100903000488,1003985755
O20100907001150,1215301965
O20100907001150,1487371399
O20100907001150,1629528856
O20100907001150,1699224337
O20100907001150,1932266673
O20100909000218,1518089499
O20100909001268,1669457180
O20100910000406,1174629463
O20100910000406,1265657381
O20100910000406,1275758393
O20100915001077,1376997551
O20100923001171,1689203077
O20100923001171,1699384370
O20101004001163,1992910152
O20101005001173,1003213281
O20101005001173,1104238179
O20101005001173,1841602810
O20101011000685,1669556072
O20101014000198,1396175683
O20101015000627,1285181610
O20101015000627,1770525883
O20101018001311,1255649604
O20101021000018,1235582552
O20101021000018,1568577724
O20101021000018,1730945833
O20101021000018,1801487822
O20101021000018,1922624584
O20101025000728,1730756669
O20101028000010,1194035709
O20101028000033,1578873949
O20101028000033,1679883037
O20101028000033,1760792139
O20101028000033,1932419306
O20101028000533,1568548683
O20101029001272,1134558158
O20101029001272,1932281029
O20101029001272,1982057246
O20101104001428,1790414670
O20101105001145,1932714292
O20101109001021,1699894022
O20101110000161,1124053467
O20101110000161,1518680164
O20101110000259,1487923637
O20101110000586,1831250117
O20101111001051,1164071296
O20101111001051,1427607464
O20101111001051,1619526746
O20101118000491,1922190107
O20101122000277,1952120859
O20101123000448,1215003348
O20101123001220,1003849381
O20101123001220,1225265630
O20101123001220,1427293133
O20101123001220,1497788806
O20101123001220,1518244854
O20101123001220,1649536764
O20101123001220,1801173141
O20101123001220,1811228711
O20101123001220,1891071965
O20101124000762,1164594594
O20101203000373,1881139533
O20101209000504,1285706655
O20101209000504,1538296207
O20101209000504,1770671448
O20101214000508,1134252281
O20101215000214,1497119218
O20101215000214,1689038408
O20101215000214,1740920909
O20101215000214,1831773589
O20101215000214,1912721002
O20101215000214,1912880329
O20101215001188,1013002658
O20101227000369,1508260704
O20101227000369,1669747085
O20101228000196,1043238298
O20101228000196,1053942045
O20101228000196,1093283533
O20101228000196,1295366466
O20101228000196,1336269133
O20101228000196,1366073256
O20101228000196,1366073355
O20101228000196,1386110674
O20101228000196,1396865077
O20101228000196,1427689413
O20101228000196,1457982340
O20101228000196,1457982449
O20101228000196,1568093557
O20101228000196,1609407691
O20101228000196,1649390022
O20101228000196,1649551938
O20101228000196,1740811736
O20101228000196,1750912648
O20101228000196,1760502439
O20101228000196,1790316784
O20101228000196,1891329488
O20101228000196,1922127844
O20101228000196,1922639913
O20101229000606,1881214104
O20110113000265,1528619491
O20110119000254,1639657414
O20110126000993,1821151366
O20110128001027,1588204010
O20110128001027,1679113104
O20110128001027,1770123382
O20110131000054,1033206362
O20110131000054,1225295512
O20110131000054,1245248939
O20110131000054,1568601342
O20110131000054,1669440327
O20110210000728,1538943469
O20110223000982,1780052514
O20110223001013,1023705803
O20110223001013,1184038663
O20110223001013,1184159188
O20110223001013,1376032029
O20110223001013,1447082003
O20110223001013,1487200408
O20110223001013,1629504501
O20110223001013,1801443619
O20110223001013,1821402306
O20110307000319,1083918171
O20110316000039,1174599088
O20110316000039,1184690026
O20110316000039,1396173449
O20110316000039,1407822497
O20110316000039,1710953799
O20110316000039,1770322422
O20110316000039,1770559619
O20110316000039,1902078728
O20110316000039,1952377939
O20110316000039,1982992269
O20110318000342,1326192261
O20110325000014,1053429274
O20110325000014,1295857092
O20110407000704,1295739258
O20110408000651,1366767774
O20110414000250,1134754153
O20110421000402,1336353069
O20110421000402,1922305606
O20110504000335,1508203878
O20110526000807,1679746747
O20110602000183,1659566008
O20110606000169,1003029745
O20110607000447,1740566595
O20110623000125,1023668183
O20110627000128,1952012379
O20110726000092,1316112600
O20110726000092,1356307656
O20110726000092,1588868889
O20111117000687,1710181797
O20111118000053,1912932336
O20111121000881,1013942432
O20111129000398,1972194009
O20111129000398,1982483137
O20111215000300,1831343268
O20111219000294,1164746392
O20111228000444,1114473329
O20111228000444,1205382413
O20111228000444,1225381197
O20111228000444,1275235426
O20111228000444,1477805406
O20111228000444,1598560997
O20111228000444,1639422504
O20111228000444,1669752234
O20111228000444,1841844735
O20120111000582,1013627215
O20120111000582,1134321748
O20120111000582,1245940600
O20120111000582,1740742451
O20120111000582,1851000673
O20120112000511,1023051133
O20120112000511,1679516702
O20120119000556,1255608998
O20120119000556,1265709901
O20120119000556,1285901918
O20120119000556,1376810937
O20120119000556,1427325133
O20120119000556,1508133240
O20120119000556,1639446347
O20120119000556,1639446362
O20120119000556,1700153442
O20120119000556,1720355456
O20120119000556,1821365552
O20120124000803,1720096092
O20120125000436,1871269480
O20120130000005,1689166605
O20120215000498,1669137121
O20120307000538,1154403657
O20120307000538,1912329335
O20120313000737,1700092459
O20120326000618,1518683929
O20120405000669,1013622653
O20120405000698,1093567182
O20120405000698,1275387375
O20120405000698,1326890419
O20120405000698,1508498007
O20120405000698,1528810611
O20120405000698,1548960297
O20120405000698,1568181170
O20120405000698,1609493790
O20120405000698,1801509013
O20120405000698,1811514227
O20120405000698,1932962859
O20120423000408,1780022616
O20120427000631,1184802480
O20120530000693,1053944967
O20120629000508,1801161369
O20120802000036,1467411991
O20120803000556,1316442346
O20120810000677,1710067376
O20120828000243,1639423957
O20121025000493,1376149955
O20121221000291,1346530227
O20121221000291,1982994869
O20130122000507,1144439621
O20130122000507,1235348715
O20130122000507,1306054762
O20130122000507,1326257809
O20130122000507,1659580587
O20130122000507,1669673885
O20130122000507,1770794745
O20130122000507,1821208521
O20130122000507,1831308774
O20130122000507,1952584294
O20130214000023,1003194911
O20130220000286,1821081290
O20130222000145,1699398560
O20130228000447,1306039698
O20130411000094,1477954204
O20130417000005,1073172201
O20130417000005,1124518113
O20130417000005,1154030732
O20130417000005,1295225274
O20130417000005,1316506231
O20130417000005,1407532559
O20130417000005,1518526441
O20130417000005,1538958400
O20130417000005,1578053567
O20130417000005,1598324428
O20130417000005,1629746599
O20130417000005,1639669617
O20130417000005,1649980137
O20130417000005,1689233819
O20130417000005,1750940987
O20130417000005,1891354726
O20130417000005,1952917056
O20130426000215,1558600874
O20130703000080,1831533728
O20130717000009,1215682109
O20130717000009,1942881099
O20130725000860,1013160290
O20130725000860,1508010471
O20130910000866,1134607005
O20131106000983,1013407865
O20131106000983,1063071033
O20131106000983,1063072932
O20131106000983,1083274930
O20131106000983,1154980118
O20131106000983,1265092126
O20131106000983,1285293274
O20131106000983,1306406285
O20131106000983,1356901235
O20131106000983,1366932162
O20131106000983,1386267714
O20131106000983,1407479975
O20131106000983,1427618305
O20131106000983,1437718491
O20131106000983,1487251948
O20131106000983,1558921411
O20131106000983,1619467412
O20131106000983,1629637608
O20131106000983,1639669435
O20131106000983,1679133532
O20131106000983,1689233645
O20131106000983,1699334680
O20131106000983,1831759794
O20131106000983,1902396708
O20131106000983,1902466840
O20131106000983,1912567892
O20131231000598,1952757866
O20140108001316,1093955296
O20140110000040,1932100393
O20140124001045,1083041917
O20140207001499,1427335181
O20140211001105,1750702312
O20140401000245,1023722717
O20140401000245,1518548569
O20140501000129,1386196459
O20140507000416,1417446501
O20140508000158,1922306729
O20140714000550,1598196206
O20140714000550,1831629526
O20140804000664,1376979955
O20140822000183,1629727672
O20140912001647,1053853978
O20140912001647,1083165849
O20140912001647,1114466950
O20140912001647,1154872950
O20140912001647,1205378171
O20140912001647,1235680034
O20140912001647,1275084030
O20140912001647,1447700968
O20140912001647,1508317306
O20140912001647,1548711302
O20140912001647,1750831145
O20140915001837,1275697195
O20140919000711,1730246968
O20140924000535,1609642560
O20140924000535,1871212019
O20141010001672,1578620795
O20141013002446,1063832475
O20141027000841,1649687633
O20141105001999,1568870921
O20141208001021,1275697187
O20141217000656,1942601547
O20141218000259,1194882316
O20141219000858,1891850319
O20150127001259,1336206549
O20150210001066,1730243643
O20150211000241,1487051611
O20150304001480,1922660182
O20150304002274,1861102881
O20150312000590,1659922292
O20150409000159,1518418292
O20150415000403,1396326948
O20150421000713,1447998596
O20150427000768,1013071281
O20150427000768,1023172921
O20150427000768,1033251921
O20150427000768,1073670519
O20150427000768,1164589602
O20150427000768,1891852331
O20150427002575,1235205147
O20150430000730,1679630883
O20150505000248,1629283866
